Country,Year,LifeExpectancy,Status,GDP,IncomeComposition,Polio,Diphtheria,TotalExpenditure,BMI
United Arab Emirates,2010,76.2,Developing,3549.14832,0.826,94,94,3.93,55.8
United Arab Emirates,2009,76,Developing,3372.57517,0.831,94,93,4.5,55.1
United Arab Emirates,2008,75.8,Developing,45758.9554,0.829,94,92,2.93,54.8
United Arab Emirates,2007,75.6,Developing,42672.61323,0.826,94,92,2.57,55.1
United Arab Emirates,2006,75.4,Developing,42372.22166,0.823,94,92,2.33,55.8
United Arab Emirates,2005,75.3,Developing,39439.8197,0.818,94,94,2.32,56.6
United Arab Emirates,2004,75.1,Developing,36161.1761,0.813,94,94,2.46,57
United Arab Emirates,2003,74.9,Developing,3323.52318,0.808,94,94,2.65,56.8
United Arab Emirates,2002,74.7,Developing,31311.35936,0.803,94,94,2.72,56
United Arab Emirates,2001,74.5,Developing,3161.52935,0.798,94,94,2.48,55
United Arab Emirates,2000,74.2,Developing,3371.26869,0.791,94,94,2.38,54.1
Uruguay,2014,76.8,Developing,16737.89827,0.791,95,95,8.58,63.4
Uruguay,2013,76.8,Developing,16881.2568,0.788,94,94,8.68,62.9
Uruguay,2012,76.5,Developing,1592.6819,0.784,95,95,8.74,62.3
Uruguay,2011,77,Developing,14166.4998,0.78,95,95,8.55,61.8
Uruguay,2010,76.3,Developing,11938.212,0.777,95,95,8.63,61.2
Uruguay,2009,76.6,Developing,9415.17386,0.774,95,95,8.78,6.7
Uruguay,2008,76.4,Developing,962.312164,0.77,94,94,8.17,6.1
Uruguay,2007,75.4,Developing,79.69746,0.76,94,94,8.23,59.5
Uruguay,2006,76.2,Developing,5877.87678,0.756,95,95,11.17,58.9
Uruguay,2005,75.7,Developing,522.951116,0.753,96,96,11.15,58.3
Uruguay,2004,75.4,Developing,4117.38853,0.75,95,94,11.59,57.7
Uruguay,2003,75.4,Developing,3622.52284,0.747,91,91,6.52,57
Uruguay,2002,75.4,Developing,488.768855,0.746,93,95,7.18,56.3
Uruguay,2001,75.2,Developing,6281.37747,0.742,94,94,7.46,55.7
Uruguay,2000,75.1,Developing,6871.897677,0.738,92,9,7.82,55
Uzbekistan,2014,69.2,Developing,25.448414,0.69,99,99,5.84,43.9
Uzbekistan,2013,69.1,Developing,197.551233,0.681,99,99,6.32,43
Uzbekistan,2012,68.8,Developing,174.468298,0.673,99,99,6.49,42.2
Uzbekistan,2011,68.5,Developing,1564.966945,0.664,99,99,5.65,41.4
Uzbekistan,2010,68.3,Developing,1377.8214,0.657,99,99,5.34,4.7
Uzbekistan,2009,68,Developing,1213.265328,0.651,99,98,6.31,4
Uzbekistan,2008,67.9,Developing,182.28625,0.644,98,98,5.92,39.3
Uzbekistan,2007,67.8,Developing,83.476942,0.631,98,96,5.81,38.7
Uzbekistan,2006,67.6,Developing,654.2838373,0.626,94,96,5.49,38.1
Uzbekistan,2005,67.3,Developing,546.776852,0.62,99,99,5.11,37.5
Uzbekistan,2004,67.8,Developing,465.1198869,0.613,99,99,5.11,37
Uzbekistan,2003,67.2,Developing,396.129969,0.607,99,98,5.17,36.4
Uzbekistan,2002,67.1,Developing,383.3494997,0.6,99,99,5.44,35.9
Uzbekistan,2001,67.4,Developing,456.734892,0.594,99,99,5.28,35.3
Uzbekistan,2000,67.1,Developing,558.221144,0,99,99,5.29,34.8
Vanuatu,2014,71.7,Developing,3148.36513,0.596,65,64,5.2,52.5
Vanuatu,2013,71.6,Developing,3167.34356,0.591,65,64,3.92,51.7
Vanuatu,2012,71.4,Developing,3158.58688,0.592,65,64,3.7,5.8
Vanuatu,2011,71.2,Developing,3275.91684,0.591,65,65,3.85,49.9
Vanuatu,2010,71,Developing,2965.82434,0.59,66,65,4.71,49.1
Vanuatu,2009,78,Developing,2643.441423,0.589,66,66,3.9,48.2
Vanuatu,2008,75,Developing,2697.961375,0.582,66,67,3.66,47.4
Vanuatu,2007,73,Developing,2393.367265,0.579,67,67,3.67,46.6
Vanuatu,2006,71,Developing,247.97823,0.572,67,68,3.96,45.7
Vanuatu,2005,69.9,Developing,1886.433359,0,67,68,3.87,44.9
Vanuatu,2004,69.6,Developing,1787.94723,0,67,69,4.12,44.1
Vanuatu,2003,69.4,Developing,158.52724,0,67,69,4.2,43.3
Vanuatu,2002,69.3,Developing,1353.934819,0,67,7,3.52,42.6
Vanuatu,2001,69.1,Developing,1362.61731,0,67,7,3.37,41.9
Vanuatu,2000,69,Developing,1469.849149,0,67,71,3.28,41.1
Zambia,2014,61.1,Developing,1738.8822,0.57,78,86,4.99,22.8
Zambia,2013,63,Developing,185.793359,0.565,74,79,4.99,22.3
Zambia,2012,59.2,Developing,1734.93612,0.554,7,78,4.91,21.7
Zambia,2011,58.2,Developing,1644.619672,0.543,83,81,4.26,21.2
Zambia,2010,58,Developing,1463.213573,0.533,8,83,4.41,2.7
Zambia,2009,57.4,Developing,1139.11233,0.518,93,94,4.73,2.2
Zambia,2008,55.7,Developing,1369.68249,0.504,9,87,4.87,19.7
Zambia,2007,52.6,Developing,114.587985,0.492,77,8,4.37,19.2
Zambia,2006,58,Developing,13.154199,0.479,83,81,6.11,18.8
Zambia,2005,49.3,Developing,691.3178164,0.467,84,82,7.56,18.4
Zambia,2004,47.9,Developing,53.2772217,0.456,84,83,7.33,18
Zambia,2003,46.4,Developing,429.1583434,0.443,85,83,8.18,17.6
Zambia,2002,45.5,Developing,377.135244,0.433,85,84,6.93,17.3
Zambia,2001,44.6,Developing,378.2736238,0.424,86,85,6.56,17.1
Zambia,2000,43.8,Developing,341.955625,0.418,85,85,7.16,16.8
Zimbabwe,2014,59.2,Developing,127.47462,0.498,92,91,6.44,31.3
Zimbabwe,2013,58,Developing,111.227396,0.488,95,95,6.88,3.8
Zimbabwe,2012,56.6,Developing,955.648466,0.464,95,95,6.69,3.3
Zimbabwe,2011,54.9,Developing,839.927936,0.452,93,93,6.31,29.9
Zimbabwe,2010,52.4,Developing,713.63562,0.436,89,89,5.37,29.4
Zimbabwe,2009,50,Developing,65.824121,0.419,69,73,6.26,29
Zimbabwe,2008,48.2,Developing,325.678573,0.421,75,75,4.96,28.6
Zimbabwe,2007,46.6,Developing,396.9982166,0.414,73,73,4.47,28.2
Zimbabwe,2006,45.4,Developing,414.796232,0.408,71,7,5.12,27.9
Zimbabwe,2005,44.6,Developing,444.76575,0.406,69,68,6.44,27.5
Zimbabwe,2004,44.3,Developing,454.366654,0.407,67,65,7.13,27.1
Zimbabwe,2003,44.5,Developing,453.3511552,0.418,7,68,6.52,26.7
Zimbabwe,2002,44.8,Developing,57.34834,0.427,73,71,6.53,26.3
Zimbabwe,2001,45.3,Developing,548.587312,0.427,76,75,6.16,25.9
Zimbabwe,2000,46,Developing,547.3588785,0.434,78,78,7.1,25.5
